Season,Name,Team,PA,O-Swing%,Swing%,Pull%,CStr%,CSW%,BB%+,K%+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Hard%+,OBP+,NameASCII,PlayerId,MLBAMID
2020,"Andrés Giménez","NYM",132,0.3468,0.501,0.5055,0.1457,0.2615,57.196246952384456,91.80034094672409,94.56121365518125,77.59179999793713,108.60226017193995,98.02607214746381,104.9539971548886,95.22156863920321,66.45975818775601,124.29326515229752,64.73587135149145,102.51615337741089,"Andres Gimenez",19950,665926
2008,"Mark Grudzielanek","KCR",360,0.2639,0.4567,0.3559,0.191,0.2483,61.39520723437681,67.63439592955142,94.72977942089067,65.21273886540834,109.93074285816904,123.42799613248899,104.6530697261791,81.94430684269174,34.95370564567011,86.79198990286908,61.12073227134379,102.5092856035402,"Mark Grudzielanek",653,115210
2008,"Joaquin Arias","TEX",120,0.3198,0.4493,0.3838,0.2246,0.2657,67.85786123972049,59.3862993284748,97.17631315012764,77.30314540861076,108.06117257924812,103.59578871350425,110.19324281837031,86.01111597148628,0,93.59674899005861,55.75329640721923,102.5092856035402,"Joaquin Arias",3817,435078
2010,"Michael Cuddyer","MIN",675,0.3331,0.4703,0.4231,0.1673,0.245,100.93672968802234,78.92815795444251,102.29575556659331,99.193785610656,100.95057142382919,96.17147697125289,113.50058933781351,86.26581615580362,87.69020541304258,105.8486209254269,110.1293255093427,102.5006056076045,"Michael Cuddyer",1534,150212
2005,"Garrett Atkins","COL",573,0.1493,0.4011,0.4013,0.213,0.2594,89.39244511042091,77.99972986739209,99.56180546900734,87.12449248516467,103.97419269716899,111.25671710414306,105.49785796393058,86.23190633090076,88.543698627272,93.23182234950444,103.11146636284572,102.49374288080529,"Garrett Atkins",1790,425548
2003,"Matthew LeCroy","MIN",374,0.2405,0.4906,0.4905,0.1404,0.2835,80.92663845880496,139.6007352044128,114.3062959202331,126.18226167836116,113.24926037900573,103.14790259291826,94.01898465101817,105.11921916459505,158.2862794183455,109.74941742975841,117.3323422361836,102.4884957070028,"Matthew LeCroy",1456,150220
2009,"Gregg Zaun","- - -",296,0.1675,0.4132,0.4206,0.1916,0.2481,118.86491036972922,93.13990300348028,96.95850926828213,96.66171755682069,96.97488310205922,95.78982541973751,98.18577472486977,104.00878779277072,88.36466781328618,102.35859560183455,93.56918368951868,102.48745691343693,"Gregg Zaun",580,124748
2008,"Rocco Baldelli","TBR",90,0.2694,0.44,0.4727,0.1571,0.28,90.47714793186812,164.96194211720322,112.83249696049988,138.99700087819588,110.31244698040435,73.83554396134431,112.79354754511543,98.87494858380197,205.06174033476265,115.27178567271936,127.11751607339951,102.48150521459773,"Rocco Baldelli",1656,408306
2013,"Ian Desmond","WSN",655,0.3472,0.5039,0.3268,0.1511,0.2754,82.14043730116224,116.67661746893707,113.14042816772385,121.2731779832526,112.20124835047929,105.51583933872222,96.27214748243146,101.50338690645097,125.38969029802558,84.9325094124471,104.59144459685228,102.4768752566044,"Ian Desmond",6885,435622
2006,"Aramis Ramirez","CHC",660,0.2542,0.4822,0.4201,0.1501,0.2254,85.29395092389332,58.1062010093531,126.81673707953362,158.5778055283992,89.32352555788403,93.24432029623986,81.6470486911262,124.78591241917813,137.82722349660523,103.06069122155506,117.11195743854353,102.4741834022371,"Aramis Ramirez",1002,133380
2013,"Luis Valbuena","CHC",391,0.2399,0.4031,0.4133,0.1896,0.2558,169.60122049040743,84.9221380470482,94.25017890162411,112.0290224603653,77.57471592400161,73.05650043644653,87.92457954542155,133.2374447972347,96.37389354547933,107.39590355523268,105.52874268090528,102.47322577989921,"Luis Valbuena",4969,472528
2013,"Jordan Schafer","ATL",265,0.2712,0.4308,0.3988,0.1662,0.2839,136.92475872128352,145.18913421428675,86.43271821715848,69.66241536229104,116.21192928357532,100.40770271835524,107.10760891246869,90.2172037741604,66.25705211619521,103.62504624979461,80.66649543867094,102.47322577989921,"Jordan Schafer",9883,457788
2017,"Jason Castro","MIN",407,0.2171,0.4462,0.344,0.1599,0.2839,131.2738206648692,124.6149204427232,90.1743142213863,84.11163180392121,106.75588405400124,121.20936141920708,96.87979229126437,91.89108109997368,87.58054491650398,84.74179351625752,111.47926513139443,102.46849755732738,"Jason Castro",8722,488771
2010,"Darnell McDonald","BOS",363,0.278,0.4556,0.4309,0.1733,0.2809,97.08220745488816,134.14209770193457,105.33460587662606,108.51536707519278,115.76854056327402,107.31581114339778,95.845527175709,101.32872027918893,107.10732236418319,107.80443410385716,111.63206501938654,102.46587144860848,"Darnell McDonald",1867,150021
2016,"David Ross","CHC",205,0.2611,0.4704,0.405,0.1457,0.2738,169.35180400037441,128.39285417641693,104.80310279294895,131.5257043837,85.88643667688083,111.67372842905543,74.60242706768516,126.01020123428546,159.46991906257637,103.76558529550405,108.14461103074974,102.46586169574134,"David Ross",1551,424325
2007,"Luke Scott","HOU",425,0.2155,0.4649,0.4473,0.1366,0.247,141.2334394325539,135.93455376801336,115.62371405182184,152.76365363762676,97.16854965673336,98.02866509655802,96.87116493855493,104.39753646810487,161.74485994589443,110.10223940777179,127.42423548596817,102.4614451094819,"Luke Scott",3469,432928
2021,"Colin Moran","PIT",359,0.344,0.4899,0.3547,0.1457,0.259,109.17155339128325,108.66233732351202,92.76552496917681,77.04518123179095,109.1408586263504,111.71784577449915,116.6248875439009,73.75929322166603,117.88074369799524,88.15028157482202,93.60458458078625,102.45762112495093,"Colin Moran",16909,592567
2015,"Yoenis Cespedes","- - -",676,0.3752,0.4924,0.4366,0.1727,0.2788,62.599961761628634,105.0576791636519,131.5723951417972,163.52445372660702,107.77626922188655,97.70892105488501,93.17793722842738,110.77107555511274,163.05373370934294,109.77421401789246,123.33695257520428,102.45756349008988,"Yoenis Cespedes",13110,493316
2008,"Paul Konerko","CHW",514,0.2331,0.4364,0.489,0.1729,0.263,147.10709189526287,92.43003765967359,104.12804324662397,129.92467448011845,80.78764505579335,109.37654841239475,93.30221336629229,102.90369303257398,164.64811205637423,119.22767049430772,111.8146223406459,102.45577865419806,"Paul Konerko",242,117244
2012,"Ian Desmond","WSN",547,0.3677,0.5402,0.3441,0.1442,0.2618,66.4494725866724,107.58268876410114,123.44163394115013,142.8576239086992,109.59869630520448,85.06773781219407,105.2878318066846,102.21654343623767,166.55873902036782,88.25700397596242,112.7551727636964,102.45081398799711,"Ian Desmond",6885,435622
2009,"Jeff Larish","DET",90,0.216,0.4142,0.38,0.1572,0.2818,189.16136290367734,159.5452046696398,103.93048220278187,141.9022043923773,86.85576503034858,75.16980547561386,108.09260911723682,103.04126426447431,189.98403679598147,92.486677809444,111.24336302451805,102.44280000758559,"Jeff Larish",5128,460252
2007,"Andre Ethier","LAD",507,0.2739,0.4786,0.3876,0.1658,0.2409,102.75440986864801,81.56355421922719,103.65832419389925,102.80454468375683,100.15635270164222,95.60985953274077,109.04125441916605,92.2291247532198,93.96047977892263,95.41222612352114,104.84382224753399,102.43421096049805,"Andre Ethier",6265,444843
2006,"Carl Crawford","TBD",653,0.3086,0.5329,0.346,0.1411,0.224,68.37815984614154,80.64260540427102,110.02456920033737,108.7554301299813,108.37411032458554,93.17816364699024,119.63515440703112,80.34972368018136,111.3596091810591,85.42195119832566,82.98240559265625,102.43136847115224,"Carl Crawford",1201,408307
2012,"Jason Castro","HOU",295,0.2295,0.4242,0.3713,0.1763,0.2533,127.32019411635412,107.68596340733284,96.86833547853043,94.20443871113044,101.96068405452922,130.80662420309935,93.99306591363067,88.86124328928022,91.27418939572092,95.21916330222243,95.68551728896351,102.42597453003128,"Jason Castro",8722,488771
2005,"Rafael Palmeiro","BAL",422,0.197,0.4551,0.512,0.1297,0.19,129.7957174002726,64.55634497081725,105.14873928621617,115.5757480688448,85.64719531728994,97.35712855153172,94.20289377747288,108.71900646967079,131.03343765792428,119.03014844788717,88.55025019751834,102.42397673731567,"Rafael Palmeiro",1266,120191
2015,"Joey Butler","TBR",276,0.3475,0.5218,0.2743,0.1296,0.2952,75.36562946985687,150.00199546193326,100.7558720905215,89.07233405581341,127.36647717533789,102.74545500395446,131.21355235638552,58.77282359722725,190.54423605503135,67.50186046486577,77.81107247020157,102.42293205391823,"Joey Butler",7799,542994
2018,"Rougned Odor","TEX",535,0.3542,0.4763,0.4661,0.1586,0.2626,96.81937942858765,108.93183679995646,101.78795266533163,102.44477596648707,103.78351477093975,91.95175720899094,97.15197779058309,108.00152227632714,107.96644425491235,113.49400168710658,127.45832069795391,102.41791102625439,"Rougned Odor",12282,596059
2017,"Stephen Piscotty","STL",401,0.2947,0.4682,0.4475,0.1583,0.2647,144.1279566334031,103.29986660712682,83.84045420847903,75.01794270575279,93.78511658578395,85.61414326416985,111.24087697439067,94.26573360304951,76.8037031091938,113.01737191809065,101.70402107107199,102.41644290523462,"Stephen Piscotty",13367,572039
2002,"Mike Cameron","SEA",640,0.1529,0.4047,0.4418,0.1909,0.2983,146.60419223815015,169.2536836531112,104.01102684492368,126.57998794987509,102.93047497025911,81.16062872129952,86.23683871748321,127.07710285653569,138.46750461668202,100.79806890811973,114.20431573503278,102.41442705236203,"Mike Cameron",1070,111904
2002,"Jayson Werth","TOR",53,0.1441,0.4167,0.5,0.1623,0.2719,134.45428644615632,127.73862867281751,81.81275061900969,54.04315950437022,114.0404312084122,157.16820198755948,91.59982613546185,76.44677778415605,0,114.07685663524454,121.12578949522619,102.41442705236203,"Jayson Werth",1327,150029
2012,"Jarrod Dyson","KCR",330,0.2347,0.3865,0.3457,0.2294,0.2786,113.21999696895834,88.36266708353969,78.133112518969,39.49123081580891,108.37458624743988,89.94358882790311,128.61525633639144,69.42441470810384,0,85.39754703691248,85.94606319876503,102.40932264868854,"Jarrod Dyson",4866,502481
2014,"Tommy La Stella","ATL",360,0.2494,0.4247,0.3286,0.1914,0.2552,127.77152670614814,55.55110951490324,80.05016653501393,47.313937662122726,93.29378745126832,109.18790284353508,107.13679167587343,84.98431512103257,12.738153838682281,83.32578769452688,90.68404894628418,102.4070033872939,"Tommy La Stella",12371,600303
2008,"Jermaine Dye","CHW",645,0.2419,0.4444,0.4562,0.1795,0.2648,79.35537275942247,95.75465313476069,128.43377885327212,162.97155876788582,99.93293879873954,112.68943128186433,79.55190999556642,117.40141570819964,164.43630070885632,111.24458716277942,126.65423006339253,102.40462484551145,"Jermaine Dye",911,113679
2016,"Jacoby Ellsbury","NYY",626,0.2781,0.4601,0.3924,0.1671,0.2386,107.5599153817331,64.9543521022131,88.20520451808335,66.52713453359263,98.77353149477841,111.41923073542088,105.39861362955504,86.75752514079895,47.707556074840355,95.87598518177009,84.4570883879212,102.40456729920655,"Jacoby Ellsbury",4727,453056
2021,"Rhys Hoskins","PHI",443,0.2982,0.4438,0.4417,0.175,0.2847,115.50361349068503,109.31361814277925,125.98233733999331,164.95534688507263,91.51915761599643,94.56759932442336,68.70637492740076,139.83410076971262,137.03636504225037,109.77034955617671,104.27153813179655,102.40365538096059,"Rhys Hoskins",16472,656555
2004,"Tony Womack","STL",606,0.1657,0.415,0.3629,0.227,0.2753,65.6656518670807,60.58170905785478,88.15795472038963,46.45134218014106,111.90712909865329,117.16051958186382,110.4480940405498,77.40013216139195,32.24124030757237,84.44752100166504,66.19699118581822,102.40178991052662,"Tony Womack",78,124523
2020,"Nick Solak","TEX",233,0.2918,0.438,0.3567,0.219,0.2972,85.36304698841437,75.87585364227655,83.16618224913348,44.6535989320096,109.70871672536946,79.51645105077134,114.48936196658886,95.02913893172443,23.582791909866952,86.36450757000797,107.76790204238853,102.40109853566024,"Nick Solak",19294,669256
2007,"Jack Wilson","PIT",535,0.2574,0.4717,0.3685,0.1727,0.2205,80.44154614657788,52.287663995008316,100.98601932757141,88.63174248983134,99.5005228046739,99.33981670762635,92.98661201314515,108.01776833663025,66.49510849041172,90.72094617637755,79.43606244807184,102.40023271667218,"Jack Wilson",1017,333292
2014,"Lyle Overbay","MIL",296,0.254,0.4366,0.4322,0.1623,0.2714,155.39780195646523,101.34324008126241,84.277237967624,72.42927275252423,94.62006742449026,90.89275602191222,115.45751070600596,85.31647051960239,71.15796264508887,109.57924145458995,103.84013064084203,102.3981322887099,"Lyle Overbay",1617,407489
2003,"Jeremy Giambi","BOS",156,0.1605,0.3907,0.5349,0.1664,0.2836,201.7770867897439,171.4234174246921,82.68206879416307,97.93673842708094,84.93694536919124,51.476087840233156,95.10381917525837,137.4773247084281,110.1418158040734,119.68167039125368,87.2802179731525,102.39551202312975,"Jeremy Giambi",913,136605
2006,"Alfonso Soriano","WSN",728,0.3252,0.5059,0.4858,0.1331,0.2621,103.61809192913441,133.7871715075866,126.56775481115908,166.51588722687595,99.09933998501532,99.27608058924994,67.35242336886866,138.10591742378833,165.5193259737714,119.17898583411007,120.65905358128244,102.39387450826281,"Alfonso Soriano",847,150093
2016,"Aaron Hill","- - -",429,0.2442,0.4223,0.418,0.2014,0.2638,112.89743814815827,66.90903901035387,89.0184329449334,70.46327032982566,93.85207364847369,103.2934871766395,83.61522376919132,119.08744468962169,58.559881856852314,105.40022951782153,102.91302175428878,102.39350361102937,"Aaron Hill",6104,431094
2007,"Howie Kendrick","LAA",353,0.3842,0.5216,0.3763,0.1721,0.2987,29.766464554500544,103.47824482401262,106.14391144753317,83.31899427127473,124.71759670981537,86.13541347310861,123.8852148410345,78.9692949330807,64.6877817857775,93.01679399590833,104.19400268529087,102.39203829713546,"Howie Kendrick",4229,435062
2008,"Coco Crisp","BOS",409,0.2344,0.4589,0.3854,0.165,0.2365,99.54698512468798,85.66727732721017,96.7276690507975,81.5364518035313,105.14731562057462,99.09008155227997,94.42382229551409,107.08630996419346,62.41009466159978,93.96542551369927,87.89134329319731,102.39082078509254,"Coco Crisp",1572,424825
2004,"Eric Byrnes","OAK",632,0.2345,0.4433,0.4946,0.1984,0.2721,85.6476253798241,107.39906239331513,107.64318466227809,112.70782726682151,106.15991503280038,96.79602122490418,77.12574022478896,128.9600216525848,82.45158367410396,111.32478706505007,94.14587861452439,102.38863974391307,"Eric Byrnes",905,291565
2014,"Jarrod Dyson","KCR",290,0.2338,0.4102,0.3056,0.1989,0.2554,98.33048693843438,90.9567648723378,83.56908207991978,41.94797572472693,110.75965827563307,66.38448406277148,142.2873039184951,66.77987759523222,22.905067143334524,73.42490986885996,55.95916497855815,102.38518363034102,"Jarrod Dyson",4866,502481
2011,"Daniel Descalso","STL",375,0.3269,0.4873,0.4124,0.1515,0.2544,104.51566934206991,94.58380616385618,87.48288379657515,61.693904558245826,108.06342469966009,98.54452033241095,106.14471830670131,93.23853507793598,12.113328091161547,104.34652327903436,83.00587669792048,102.38202213489507,"Daniel Descalso",8392,518614
2021,"Wil Myers","SDP",500,0.2946,0.4587,0.4328,0.1776,0.3149,117.57776362622742,126.44549132653677,103.34060542832577,104.26250035896136,113.18311268727625,84.71210142792278,104.98783696814104,102.93993057451925,110.93420006348057,107.55622757716876,90.76575699543338,102.3773627898666,"Wil Myers",10047,571976
2008,"Nick Punto","MIN",377,0.2147,0.4041,0.3507,0.2344,0.2717,98.73974490069381,89.78830345897566,90.65955826796652,63.862179248625964,110.70501776117767,104.12704943657245,102.67870084493376,94.61934172007291,21.58544575742787,85.51479294679127,75.38310306601115,102.37486471223698,"Nick Punto",1429,346857
2011,"Brett Wallace","HOU",379,0.3125,0.466,0.375,0.1529,0.2675,112.8137467303524,131.01978402635353,91.52194865694958,76.37026609060545,113.29585892922964,105.7650163485709,118.14209366499992,74.45545444143772,79.83784950649921,94.88146256767034,99.89632907184742,102.37311810049638,"Brett Wallace",8434,477165
2009,"Raul Ibanez","PHI",565,0.2433,0.4273,0.3886,0.1843,0.2897,106.8829749285715,120.44207978598553,130.78925819120224,179.13923203960755,95.86932783495705,79.35752856905295,99.277854165285,111.46076148393549,214.46334137899171,96.42705676397028,148.51673133659403,102.37283969849338,"Raul Ibanez",607,116380
2018,"Jon Jay","- - -",586,0.3567,0.4876,0.3341,0.1817,0.2686,65.67828643814946,74.83160874646462,83.30116986443811,48.40398724447175,107.47850491492608,111.99264825029347,138.44097976645443,46.25447011617267,33.065774772138504,82.23076258044625,99.24642594910422,102.37282097905309,"Jon Jay",5227,445055
2013,"Nick Markakis","BAL",700,0.282,0.4294,0.3286,0.2091,0.2556,96.55640886261749,55.15467495689006,87.90560137651713,57.116656930674395,97.74230934847924,106.5888052010639,107.59358278455868,86.7640086413885,52.832566444744145,82.68424002247953,93.79548605608204,102.36954149302323,"Nick Markakis",5930,455976
2021,"Franmil Reyes","CLE",466,0.2966,0.4532,0.4044,0.1549,0.2973,108.87302375887977,139.76408579524076,125.44887202436247,157.81566212681227,107.70577670274643,86.01691969514663,109.18253689166603,97.22831884449153,224.73310670088503,100.41809178742267,135.99838359029164,102.36822365372792,"Franmil Reyes",14566,614177
